Order_Year,Order_Month,Order_Day,Order_Week,Ship_Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Profit,Sales_per_Quantity,Profit_Margin,Order_Quarter,Is_weekend?
2020,February,20,8,Standard Class,Home Office,United States,Gilbert,Arizona,West,Furniture,Furnishings,118.704,2,16.3172,59.352,0.1374612481,1,FALSE
2020,February,26,9,Standard Class,Consumer,United States,Costa Mesa,California,West,Furniture,Furnishings,106.96,2,15.6332,53.48,0.1461593119,1,FALSE
2020,March,10,11,Standard Class,Home Office,United States,Chester,Pennsylvania,East,Furniture,Furnishings,81.696,1,0.5022,81.696,0.006147179788,1,FALSE
2020,March,10,11,Standard Class,Home Office,United States,Chester,Pennsylvania,East,Furniture,Furnishings,150.872,2,11.5164,75.436,0.07633225516,1,FALSE
2020,March,11,11,Standard Class,Home Office,United States,Cambridge,Massachusetts,East,Furniture,Furnishings,132.72,1,11.7568,132.72,0.08858348403,1,FALSE
2020,March,18,12,Standard Class,Consumer,United States,Tyler,Texas,Central,Furniture,Furnishings,113.524,3,-41.262,37.84133333,-0.3634649942,1,FALSE
2020,March,21,12,Standard Class,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,119.14,3,6.4206,39.71333333,0.05389122041,1,FALSE
2020,March,26,13,Standard Class,Corporate,United States,Dearborn,Michigan,Central,Furniture,Furnishings,105.84,3,23.1192,35.28,0.2184353741,1,FALSE
2020,April,2,14,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,147.11,3,6.5286,49.03666667,0.0443790361,2,FALSE
2020,April,3,14,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,112.472,4,7.6416,28.118,0.0679422434,2,FALSE
2020,April,7,15,Standard Class,Home Office,United States,Tampa,Florida,South,Furniture,Furnishings,275.072,3,0,91.69066667,0,2,FALSE
2020,April,8,15,Standard Class,Corporate,United States,Oak Park,Michigan,Central,Furniture,Furnishings,308.96,2,71.2296,154.48,0.230546349,2,FALSE
2020,April,8,15,Standard Class,Corporate,United States,Oak Park,Michigan,Central,Furniture,Furnishings,343.9,3,79.794,114.6333333,0.232026752,2,FALSE
2020,April,8,15,Standard Class,Corporate,United States,Roswell,Georgia,South,Furniture,Furnishings,126.28,6,15.7584,21.04666667,0.124789357,2,FALSE
2020,April,10,15,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,133.672,3,6.4176,44.55733333,0.04801005446,2,FALSE
2020,April,14,16,Standard Class,Corporate,United States,Morristown,New Jersey,East,Furniture,Furnishings,166.45,5,20.1015,33.29,0.1207659958,2,FALSE
2020,April,20,17,Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,120.56,5,-6.188,24.112,-0.05132714001,2,FALSE
2020,April,20,17,Standard Class,Home Office,United States,Chicago,Illinois,Central,Furniture,Furnishings,136.4,2,-52.17,68.2,-0.3824780059,2,FALSE
2020,April,22,17,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,265.352,3,0,88.45066667,0,2,FALSE
2020,April,23,17,Standard Class,Home Office,United States,Clarksville,Tennessee,South,Furniture,Furnishings,109.952,3,-11.6928,36.65066667,-0.1063445867,2,FALSE
2020,April,27,18,Standard Class,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,152.58,7,39.0824,21.79714286,0.2561436623,2,FALSE
2020,April,30,18,Standard Class,Home Office,United States,Sanford,Florida,South,Furniture,Furnishings,256.704,6,-8.2764,42.784,-0.03224102468,2,FALSE
2020,April,30,18,Standard Class,Corporate,United States,Pompano Beach,Florida,South,Furniture,Furnishings,103.68,8,6.216,12.96,0.0599537037,2,FALSE
2020,April,30,18,Standard Class,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,151.96,2,21.4368,75.98,0.1410687023,2,FALSE
2020,May,2,18,Standard Class,Corporate,United States,Westfield,New Jersey,East,Furniture,Furnishings,159.93,3,12.993,53.31,0.08124179328,2,FALSE
2020,May,3,19,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,149.448,2,7.3008,74.724,0.04885177453,2,TRUE
2020,May,11,20,Standard Class,Home Office,United States,Austin,Texas,Central,Furniture,Furnishings,118.996,1,-6.9965,118.996,-0.05879609399,2,FALSE
2020,May,15,20,Standard Class,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,141.96,2,17.1828,70.98,0.1210397295,2,FALSE
2020,May,18,21,Standard Class,Corporate,United States,Chicago,Illinois,Central,Furniture,Furnishings,105.892,1,-0.9933,105.892,-0.009380312016,2,FALSE
2020,May,18,21,Standard Class,Corporate,United States,Chicago,Illinois,Central,Furniture,Furnishings,146.608,3,-10.1736,48.86933333,-0.06939321183,2,FALSE
2020,May,18,21,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,112.56,2,6.2608,56.28,0.05562189055,2,FALSE
2020,May,20,21,Standard Class,Home Office,United States,Lakewood,California,West,Furniture,Furnishings,119.98,1,3.3504,119.98,0.02792465411,2,FALSE
2020,May,21,21,Standard Class,Corporate,United States,Auburn,New York,East,Furniture,Furnishings,541.05,5,72.807,108.21,0.1345661214,2,FALSE
2020,May,27,22,Standard Class,Consumer,United States,Tulsa,Oklahoma,Central,Furniture,Furnishings,521.3,5,138.417,104.26,0.2655227316,2,FALSE
2020,May,28,22,Standard Class,Corporate,United States,Laurel,Maryland,East,Furniture,Furnishings,123.46,2,9.8856,61.73,0.08007127815,2,FALSE
2020,May,29,22,Standard Class,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,2112.424,4,-52.3392,528.106,-0.02477684404,2,FALSE
2020,May,29,22,Standard Class,Consumer,United States,Columbus,Indiana,Central,Furniture,Furnishings,113.24,3,2.6208,37.74666667,0.02314376545,2,FALSE
2020,May,30,22,Standard Class,Home Office,United States,Tigard,Oregon,West,Furniture,Furnishings,123.592,1,-0.3398,123.592,-0.002749368891,2,FALSE
2020,June,3,23,Standard Class,Corporate,United States,Franklin,Tennessee,South,Furniture,Furnishings,137.168,7,9.6712,19.59542857,0.07050624052,2,FALSE
2020,June,4,23,Standard Class,Corporate,United States,Monroe,North Carolina,South,Furniture,Furnishings,123.984,2,1.999,61.992,0.01612304814,2,FALSE
2020,June,6,23,Standard Class,Home Office,United States,San Francisco,California,West,Furniture,Furnishings,110.95,1,2.178,110.95,0.01963046417,2,FALSE
2020,June,9,24,Standard Class,Home Office,United States,Chicago,Illinois,Central,Furniture,Furnishings,113.976,3,-14.3856,37.992,-0.1262160455,2,FALSE
2020,June,12,24,Standard Class,Consumer,United States,Saint Petersburg,Florida,South,Furniture,Furnishings,100.088,2,1.068,50.044,0.01067060986,2,FALSE
2020,June,15,25,Standard Class,Corporate,United States,Nashville,Tennessee,South,Furniture,Furnishings,104.168,4,9.3504,26.042,0.08976269104,2,FALSE
2020,June,19,25,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,144.32,4,21.1344,36.08,0.1464412417,2,FALSE
2020,June,26,26,Standard Class,Consumer,United States,La Porte,Indiana,Central,Furniture,Furnishings,536.45,5,31.587,107.29,0.05888153602,2,FALSE
2020,June,30,27,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,84.23,1,9.7812,84.23,0.1161248961,2,FALSE
2020,June,30,27,Standard Class,Corporate,United States,Memphis,Tennessee,South,Furniture,Furnishings,108.52,2,5.368,54.26,0.04946553631,2,FALSE
2020,July,3,27,Standard Class,Consumer,United States,Citrus Heights,California,West,Furniture,Furnishings,172.39,3,54.3438,57.46333333,0.3152375428,3,FALSE
2020,July,3,27,Standard Class,Consumer,United States,Farmington,New Mexico,West,Furniture,Furnishings,592.85,9,114.6285,65.87222222,0.1933516066,3,FALSE
2020,July,3,27,Standard Class,Consumer,United States,Columbus,Georgia,South,Furniture,Furnishings,124.99,1,5.5177,124.99,0.04414513161,3,FALSE
2020,July,5,28,Standard Class,Corporate,United States,Dallas,Texas,Central,Furniture,Furnishings,353.028,9,-348.6294,39.22533333,-0.9875403651,3,TRUE
2020,July,8,28,Standard Class,Corporate,United States,Newark,Delaware,East,Furniture,Furnishings,108.92,4,5.8744,27.23,0.05393316195,3,FALSE
2020,July,8,28,Standard Class,Consumer,United States,Kent,Washington,West,Furniture,Furnishings,233.46,2,99.23,116.73,0.4250406922,3,FALSE
2020,July,8,28,Standard Class,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,91.84,3,4.9104,30.61333333,0.05346689895,3,FALSE
2020,July,8,28,Standard Class,Corporate,United States,Newark,Delaware,East,Furniture,Furnishings,135.98,2,9.1954,67.99,0.06762317988,3,FALSE
2020,July,9,28,Standard Class,Home Office,United States,Lafayette,Indiana,Central,Furniture,Furnishings,536.45,5,31.587,107.29,0.05888153602,3,FALSE
2020,July,14,29,Standard Class,Consumer,United States,Westminster,California,West,Furniture,Furnishings,307.69,3,49.8042,102.5633333,0.161864864,3,FALSE
2020,July,14,29,Standard Class,Consumer,United States,Columbus,Ohio,East,Furniture,Furnishings,421.92,5,148.845,84.384,0.3527801479,3,FALSE
2020,July,14,29,Standard Class,Consumer,United States,Westminster,California,West,Furniture,Furnishings,117.84,3,7.9128,39.28,0.06714867617,3,FALSE
2020,July,17,29,Standard Class,Consumer,United States,Tampa,Florida,South,Furniture,Furnishings,92.904,2,2.1736,46.452,0.02339619392,3,FALSE
2020,July,17,29,Standard Class,Home Office,United States,Rome,New York,East,Furniture,Furnishings,128.08,4,14.4596,32.02,0.1128950656,3,FALSE
2020,July,20,30,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,232.92,4,31.2664,58.23,0.1342366478,3,FALSE
2020,July,20,30,Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,106.792,1,-5.7148,106.792,-0.05351337179,3,FALSE
2020,July,21,30,Standard Class,Consumer,United States,Salem,Virginia,South,Furniture,Furnishings,99.8,5,3.872,19.96,0.03879759519,3,FALSE
2020,July,27,31,Standard Class,Consumer,United States,Yonkers,New York,East,Furniture,Furnishings,112.89,1,4.0203,112.89,0.03561254318,3,FALSE
2020,August,7,32,Standard Class,Consumer,United States,Westminster,California,West,Furniture,Furnishings,100.75,1,15.525,100.75,0.1540942928,3,FALSE
2020,August,10,33,Standard Class,Consumer,United States,Columbus,Indiana,Central,Furniture,Furnishings,139.3,2,25.473,69.65,0.1828643216,3,FALSE
2020,August,13,33,Standard Class,Consumer,United States,Memphis,Tennessee,South,Furniture,Furnishings,132.984,1,0,132.984,0,3,FALSE
2020,August,17,34,Standard Class,Home Office,United States,Houston,Texas,Central,Furniture,Furnishings,144.784,2,-22.2388,72.392,-0.1535998453,3,FALSE
2020,August,18,34,Standard Class,Corporate,United States,Seattle,Washington,West,Furniture,Furnishings,101.94,3,22.4196,33.98,0.2199293702,3,FALSE
2020,August,21,34,Standard Class,Home Office,United States,Columbia,Maryland,East,Furniture,Furnishings,122.92,4,31.2528,30.73,0.2542531728,3,FALSE
2020,August,21,34,Standard Class,Consumer,United States,Louisville,Colorado,West,Furniture,Furnishings,121.752,3,7.11,40.584,0.05839739799,3,FALSE
2020,August,21,34,Standard Class,Home Office,United States,Columbia,Maryland,East,Furniture,Furnishings,136.16,2,8.5544,68.08,0.06282608696,3,FALSE
2020,August,26,35,Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,149.96,5,-43.848,29.992,-0.2923979728,3,FALSE
2020,August,27,35,Standard Class,Consumer,United States,Mesa,Arizona,West,Furniture,Furnishings,167.576,8,33.1584,20.947,0.1978708168,3,FALSE
2020,August,29,35,Standard Class,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,180.02,3,41.4456,60.00666667,0.2302277525,3,FALSE
2020,September,2,36,Standard Class,Corporate,United States,Cleveland,Ohio,East,Furniture,Furnishings,131.072,3,4.1448,43.69066667,0.03162231445,3,FALSE
2020,September,2,36,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,125.54,2,3.462,62.77,0.02757686793,3,FALSE
2020,September,3,36,Standard Class,Consumer,United States,Dallas,Texas,Central,Furniture,Furnishings,142.4,5,-105.69,28.48,-0.7422050562,3,FALSE
2020,September,7,37,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,137.76,4,8.2992,34.44,0.06024390244,3,FALSE
2020,September,7,37,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,142.94,3,2.397,47.64666667,0.01676927382,3,FALSE
2020,September,9,37,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,88.024,2,1.7024,44.012,0.01934017995,3,FALSE
2020,September,9,37,Standard Class,Consumer,United States,Columbia,Tennessee,South,Furniture,Furnishings,151.136,3,4.2408,50.37866667,0.02805949608,3,FALSE
2020,September,9,37,Standard Class,Consumer,United States,Cleveland,Ohio,East,Furniture,Furnishings,171.112,2,-9.0904,85.556,-0.05312543831,3,FALSE
2020,September,15,38,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,549.9,5,105.98,109.98,0.1927259502,3,FALSE
2020,September,15,38,Standard Class,Home Office,United States,New York City,New York,East,Furniture,Furnishings,124.56,7,12.0904,17.79428571,0.09706486834,3,FALSE
2020,September,15,38,Standard Class,Corporate,United States,Lakewood,New Jersey,East,Furniture,Furnishings,165.4,5,18.96,33.08,0.1146311971,3,FALSE
2020,September,18,38,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,102.82,2,3.2406,51.41,0.03151721455,3,FALSE
2020,September,18,38,Standard Class,Corporate,United States,Columbus,Georgia,South,Furniture,Furnishings,146.32,4,6.9088,36.58,0.0472170585,3,FALSE
2020,September,19,38,Standard Class,Corporate,United States,Springfield,Oregon,West,Furniture,Furnishings,430.216,8,61.3824,53.777,0.1426780966,3,FALSE
2020,September,23,39,Standard Class,Corporate,United States,Louisville,Colorado,West,Furniture,Furnishings,133.328,3,3.666,44.44266667,0.02749609984,3,FALSE
2020,September,24,39,Standard Class,Consumer,United States,Newark,Ohio,East,Furniture,Furnishings,129.056,3,24.4758,43.01866667,0.1896525539,3,FALSE
2020,September,25,39,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,164.12,8,20.7328,20.515,0.1263270777,3,FALSE
2020,September,28,40,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,80.24,3,4.4352,26.74666667,0.05527417747,3,FALSE
2020,October,2,40,Standard Class,Consumer,United States,Trenton,Michigan,Central,Furniture,Furnishings,204.74,11,56.7864,18.61272727,0.2773586012,4,FALSE
2020,October,2,40,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,139.46,2,5.9364,69.73,0.04256704431,4,FALSE
2020,October,4,41,Standard Class,Home Office,United States,Clinton,Maryland,East,Furniture,Furnishings,136.98,1,8.5914,136.98,0.06272010512,4,TRUE
2020,October,5,41,Standard Class,Corporate,United States,Chico,California,West,Furniture,Furnishings,108.9,5,26.973,21.78,0.2476859504,4,FALSE
2020,October,6,41,Standard Class,Home Office,United States,Meridian,Idaho,West,Furniture,Furnishings,110.96,2,2.9372,55.48,0.02647080029,4,FALSE
2020,October,12,42,Standard Class,Consumer,United States,Lakewood,New Jersey,East,Furniture,Furnishings,133.48,2,17.4064,66.74,0.130404555,4,FALSE
2020,October,15,42,Standard Class,Corporate,United States,Thousand Oaks,California,West,Furniture,Furnishings,107.72,1,9.3152,107.72,0.08647604902,4,FALSE
2020,October,19,43,Standard Class,Corporate,United States,Lawrence,Massachusetts,East,Furniture,Furnishings,157.56,4,14.7056,39.39,0.09333333333,4,FALSE
2020,October,21,43,Standard Class,Home Office,United States,Lakeland,Florida,South,Furniture,Furnishings,167.696,3,5.1408,55.89866667,0.03065547181,4,FALSE
2020,October,23,43,Standard Class,Corporate,United States,Rochester,New York,East,Furniture,Furnishings,141.08,11,29.0136,12.82545455,0.2056535299,4,FALSE
2020,October,30,44,Standard Class,Corporate,United States,Vancouver,Washington,West,Furniture,Furnishings,115.64,2,3.6632,57.82,0.0316776202,4,FALSE
2020,October,30,44,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,110.168,2,0.9856,55.084,0.008946336504,4,FALSE
2020,November,2,45,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,122.312,1,0.6624,122.312,0.005415658316,4,FALSE
2020,November,3,45,Standard Class,Consumer,United States,Las Cruces,New Mexico,West,Furniture,Furnishings,162.37,3,17.3754,54.12333333,0.1070111474,4,FALSE
2020,November,6,45,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,111.73,1,2.9682,111.73,0.02656582834,4,FALSE
2020,November,8,46,Standard Class,Corporate,United States,Baltimore,Maryland,East,Furniture,Furnishings,291.2,10,112.422,29.12,0.3860645604,4,TRUE
2020,November,9,46,Standard Class,Consumer,United States,Oceanside,California,West,Furniture,Furnishings,156.12,8,20.7328,19.515,0.1328004099,4,FALSE
2020,November,12,46,Standard Class,Home Office,United States,Dallas,Texas,Central,Furniture,Furnishings,114.848,3,-17.7072,38.28266667,-0.1541794372,4,FALSE
2020,November,15,47,Standard Class,Consumer,United States,Miramar,Florida,South,Furniture,Furnishings,243.064,4,55.016,60.766,0.226343679,4,TRUE
2020,November,15,47,Standard Class,Consumer,United States,Miramar,Florida,South,Furniture,Furnishings,378.136,4,0,94.534,0,4,TRUE
2020,November,16,47,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,145.94,3,23.988,48.64666667,0.1643689187,4,FALSE
2020,November,16,47,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,94.42,3,4.4712,31.47333333,0.04735437407,4,FALSE
2020,November,16,47,Standard Class,Consumer,United States,Roseville,California,West,Furniture,Furnishings,100.31,3,5.193,33.43666667,0.05176951451,4,FALSE
2020,November,17,47,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,200.76,4,76.9816,50.19,0.3834508866,4,FALSE
2020,November,18,47,Standard Class,Home Office,United States,Saginaw,Michigan,Central,Furniture,Furnishings,118.76,4,8.2992,29.69,0.06988211519,4,FALSE
